text,label
ዞማ ጸጉር ልጅ መጣ ገር ተሰጦ እኮ ,1
አምላክ ሙሴ ተካሄደ አስደናቂ ውይይት እስቲ ጠለቅ መረመረ ,0
እንጨት ምጣድ ዞረ ጤፍ ግብአት ደመረ ጥር እንጀራ ድርግ ,1
ቦርድ እጅ ገባ ሰነድ ዙሪያ ፓርቲወቹን ተያይዥ ረዳ ጠየቀ ስልጣን ሰጠ ,1
ረገድ የአሰራርን ፍጹም ግልጽነት ተመለከተ አበለ ተበጀ ተሰኘ በቃ ,1
ከእንግድህ ስም አብራም ብሄር አባት ድርግ ስም አብርሃ ,0
ሶስት ሴት ተጠረጠረ አሸባሪወች ሽብር ጥቃት ሴራ ተዘጋጀ ወንጀል ጠየቀ ተገልጷል ,1
ሁከት ብጥብጥ መራ አካል ህብረተሰብ መንግስት እምነት እንድያጣ ሞከረ ,1
እግረ ሙቅ የትኛው መንደር ግልጽ ተመለከተ ,0
በየም ወረዳ ከቦር ተራራ ለቀመ ቀመመ መድሃኒት አይነት ህመም ፈውስ ,1
እርግጥ ጭብጥ መሰለ ብዙወቹ ወቅታዊ አንዳንድ ትንሽ ግልብ ,1
ኢየሱስ ተገኘ ቈረጠ ተነሳ ሰወች ሰራ በተጨማሪ በራ ችቦ ያዘ ,0
መንግስታዊ አገልግሎት ሰጠ ተቋም ግልጽነት ተጠያቂነት ሰራ ጐደለ ,0
መረቀ ህክምና መስክ ድርጅት ስራ ረዳ ,1
ተበሳጨ ነካ እኛ አረቀ በለው አጋፋሪ አዘዘ ,0
ሙዚቃ አበረ መሰረተ እግር ኳስ ገበጣ ተወዳደረ ያለው ,0
እሱ ከተማ በር መወርወሪያወች ጠነከረ ወንድ ልጅ ባረከ ,0
ወድያው ነገደ አወቀ ቻለ ብየ ገመተ ጠና ሰው ስም ጠቅሸ ጠየቀ ,0
እኩሌታ ሰቀለ መሬት እኩሌታ ሪም ገዳ ወሰደ እኔ ,1
እናት ህፃን ህክምና እርዳታ ቻለ ለህልፈተ ህይወት ዳረገ ,0
አባት ልጅ ተወ እኔ ህይወት ኖረ መበለት እኔ ተመነ ,1
ጃፓን የካይዘን ሞከረ አንዱ ጠቀሰ ኩባንያ የቶዮታ መኪናወች አምራች ድርጅት ,0
ትንሽ ስማርት ፎን ምናምን ብቅ ጥልቅ ድርግ ሰላምታ ,1
ጀመረ ዘለቀ ድርድር ውይይት ድርግ በቅድመ ውይይት ጉዳይ ገባ አለበ ,1
ቆዳ አከከ አበጠ ቀላ ቅጥል የመሳሰሉት ስሜት ሰማ ,0
ግንባታ ሁለተኛ ኮንትራክተር ተጠነቀቀ አነሳ ,0
ድርድር ደረደረ ፓርቲወች ተከተለ ገባ ስነ ምግባር ተመለከተ ደንብ ከተተ ,1
በጎቸን እኔ ራስ አሰማራለሁ እኔ ራስ አረፈ ሏላዊ ጌታ ያህዌ ,1
ምኩራብ ተገኘ ሰወች ኢየሱስ ትኩር ተመለከተ አካባቢ ጸጥታ ሰፈነ ,1
ዘንድሮ አየር አመመ ቀረበ ተነገረ ተገኘ ,0
አገር ሚድያወች ገበሬ ቡና ውጥእ ቡና ምትክ ጫት ተከለ ጠየቀ ,0
ተናገረ ፈሪሳዊ ሰዱቃዊ ግጭት ተፈጥሮ ሸንጎ ሁለት ከፈለ ,1
ሰው ቍጥር ደነበረ ሸሸ እንግዳ በአባገዳወቹ ሸንጎ እለት ተዘወተረ ተገኘ ጀመር ,1
ጲላጦስ መለሰ እንግድያው አይሁዳዊ ንጉስ ድርግ ተሻለ ,0
ተአምር ቶላ ሙሌ ዋሲሁን አባይነህ አየለ ተሾመ መኮንን አዱኛ ተወዳዳሪወች ,1
ፈጠራ ሂደት አወቀ አወቀ እውቀት አነሰ እብሪት ሃጢያቶች ሰራ ቻለ ,1
ተከተለ ገና ጡት በማጎጥጎጥ ውበት ጸዳል ደመቀች ኮረዳ ,1
ወ ሰቀለ እጽ መድሃኒት ለቀቀ ኢየሱስ ክርስቶስ ስም ጸሎት ድርግ ላላ ,1
ሁላችንም ፈለገ መፃኢ እውን ድርግ ታሪክ አካል አደሰ አበባ ተገኛኘ ,1
ግድብ ኢትዮጵያ ለታችኞቹ ተፋሰስ ገራ ያለው ጠቀሜታ ላቀ ,0
ዘንድሮ እኮ እድሜ ልማት አጋር ፍልሰት ቻይና ህንድ ቤተኛ መሰለ ,1
እንግዳ ተቀበለ መንግስት አገር ወግ ተቀበለ ንግድ ኢቴቪ ውብ አድርጐ ,1
ይሁን ሎጥ መራ ተቀበለ ከበደ ናደ ያህዌ ለመነ ,1
ቅርብ የአድስ አበባ ቀላል ባቡር መስመር ሙከራ ከቃሊቲ ደፖ ሰቀለ አደባባይ ጀመረ ,1
ታድያ ወንድም እህት እርግጥ ወደደ ቻለ እንደት ,0
ማስተር አህመድ ገባ እስፖርት እንቅስቃሴ ጀመረ አመመ ድሬዳዋ ,0
ከፈተ ጅምላ ቅርንጫፍ የጅንአድ ይዞታወችን ጠቀመ ጠበቀ ,0
ይሄ ራስ አባል በመቶወቹ አዋጅ ደገፈ ,0
ህዝብ ነፃነት ስም ገፋ ህዝብ ጭቆና ተነጠለ ታገለ ሃገር መለሰ ጭቆና ወደቀ ,0
ድፕሎማሲ አለመ አላማ መታ ሁሌም ራስ አቅጣጫ ቀየሰ ,1
ባለድርሻ አካል ተሳተፈ ድርግ ያዘ መጣ አሰበ ,0
ዘመን ፃፈ ተጠራቀመ ግጥም ስብስብ አተመ እቅድ ,1
እስጢፋኖስ አካባቢ በአል ምግብ ቤት ወረፋ ቀለል ወሰነ ,0
አገር ብልጽግና እውን ዘላቂነት ረገጠ ሰላም ሰፈነ ጠየቀ ,1
ኢትዮጵያ ግዛት ዱአሌ ደረሰ ቤት በራፍ ኢትዮጵያ ባንድራ ሰቀለ ,1
ዘረኛ ነፃ ጥቃት ጦርነት ስራ አጥነት ግማሽ ምእት አመት ቈጠረ ,0
አመት ሻምፒዮና ኡጋንዳዊ ተስተካከለ ተገኘ ,0
ምድብ ውጥእ መሰናዶ መራ ማረ መረጠ ሲቪል ምህንድስና ደረሰ ,0
አውሮፓ በሻንገን ቪዛ ጠቀመ አገደ ወሰነ ሃገር ተደረገ እንቅስቃሴ ገታ ,1
ቅርብ ኢኮኖሚ ፎረም ስብሰባ ተነሳ አፍሪካ ሙስና ተመለከተ ,0
አንደኛ ቅርፊት ወረት ወይንም ጥላቻ ቀረፈ ወደቀ አደሰ ወደደ ቆዳ እስር ብቅ ,1
በአድሲቷ ደሞክራሲያዊት ኢትዮጵያ ኖረ መብት ገፋ ቅንጣት ያህል መብት ,1
ድርጊት አበረ መንግስት ድርጅት ስደተኛ ኮሚሽን ጭምር ሙገሳን ተገኘ ,0
ብል ሰው አደጋ ሸሸገ ሞከረ ዝም መዘዝ ተቀበለ ,1
ልጅ ወለደ ፍቅር ተግሳጽ መራ አደገ ረጋ ፈለገ ,1
አባባ በራ ሙቀት ሰጠ ሰራ ገባ ቸገረ ደረሰ ,0
መጽሃፈ ኩፋሌና መጽሃፈ ሄኖክ ጨመረ ይሄኛው ኦርቶዶክስ ተቀበለ ,0
ገበያ ገባ በግ ደረጃ ደጓሳ እንቁ ግልገል ,1
ከርስ አምጹ ሆድ አዳሪነትም ወጣ በህሌናችሁ ኖረ ሞከረ ,1
ደረቅ ቆሻሻ እርጥብ ቆሻሻ ፈሳ ቆሻሻ አራት ህንፃ ወለል የሰርክ ,1
ለማ ተግባር ላላ ሶስት ሽህ መቶ ተጠቃሚወች ተሳተፈ ጠነከረ ተቻለ ,0
አብዛኛወቹ አጸደ ህፃን ትምህርት ቤት ግንቦት ወር ጀመረ ተማሪወችን መዘገበ ጀመረ ,0
ጽዮን በደል ፈጸመ ቆመ ያእቆብ ቤት ሰወች የሚቤዥ መጣ ያህዌ ,0
አይን ሰነከለ ወጣ ጣለ ኢየሱስ ምክር መሰለ መልእክት ተላለፈ ,1
ያለወጭ ንግድ እድገት እንደት ጥልቅ ኢኮኖሚያዊ እድገት መጣ ቻለ ጥያቄ አነሳ ,1
እማዋይሽ ተወዳጀ ወር ሲወሽምበት እርስ ደግ ሰራ ,0
መሰረት ጉዳይ ውስን እውቀት ዳበረ ጽሁፍ ማንበብ ፈለክ ,0
ውጥእ ወጠጤ ጋዜጠኛ ተከተለ ማንደፍሮ ,0
የባለፈው ሁለት አመት ምርቃት ከበርቻቻ ለካ ከንቱ ፋይዳ ቢስ ሰማ ,1
ሴላ አውሎ ነፋስ ውሽንፍር ሸሽቸ ጠለለ ፈጥኘ ,1
አዋጅ ቍጥር አንቀጽ ንኡስ አንቀጽ ተከተለ ተሻሻለ ,1
ጉዞ ራቀ ሰለጠነ ህዝብ ኖረ አካባቢወች ተመለከተ ,0
ኢየሱስ ሰው መጣ ሰማይ ኖረ አባት ውል አወቀ አመት አለፈ ,1
ቅርብ ረቀቀ ፊልም ፖሊሲ ጠቀሰ ፖሊሲ በጥበባት ዘለቄታዊ ለውጥ መጣ ጠየቀ ,1
ሃቀኛ ሃጢአት ሰራ ዝንባሌ ታገለ ፈለገ ,0
ዝምድና ስጋ ትስስርም ኖረ ቀጥታ ግድግዳ ተያያዘ ኖረ ቀረበ ,0
የታችኞቹ እጅ ቀጥታ ህዝብ ኪስ ዘው ገባ ሳንቲም ረገፈ ወጣ ,0
ትዳር አጋር ሊል ፈለገ ድምጥ እጀግ ገባ ,0
ግፈኛ ታገለ አንተ ግፈኛ አውሬ ቀየረ ተጠነቀቀ ,0
ሪፖርተር ባንክ በግብርውና ዘርፍ ውጤታማ መረጃወች ,0
በማህልየ መሃልይ መጽሃፍ ተገኘ ፍቅር መግለጫወች ተቻለ ,0
እርግጥ ምግብ አለባ በለጠ ትልቅ ሰጠ ገባ ጉዳይ ,0
ህወሃት ገመገመ ዝግታ ደርግ ስርአት እድሜ አጠረ ተቻለ ,0
ስዊድን ባለሃብት በአግሮ ፕሮሰሲንግና አምራች ዘርፍ መዋእለ ንዋይ እንድያፈሱም ጠየቀ ,1
ክልል መልካ አስተዳደር ሰፈነ አስቻለ ተግባር ቀጣይነት ተከናወነ አቀደ ,1
ላከ ሰአት ይኼን ረዳ መረብ ቃረመ ተገኘ የቴክኖሎጅ ወር ሲንቶከቶኩ ዋለ እቃ ,1
ሴላ አምላክ ሆይ በቤተ መቅደስ አመነ ፍቅር ሰለሰለ ,0
ዳሰ ቴክኖሎጅወችን ፈለቀ ረገድ አሜሪካ ሩቅ ተጠጋ አገር ለም ,1
ጌሪንግ ጦር ጓደኛ እርቅ ንግግር ጀመረ አወቀ የሚት ትእዛዝ ሰጠ ,1
ጨበጠ በሶማሌላንድ ስራወችን ባልደረቦቸ ሰራ ,1
ወር አስመራ ደረሰ ወና ትግራይ እድል ወሰነ ከእንግድህ ወድያ ,0
ድጋፍ በቃ ወይንም ራስ ተሻሻለ ቀጠለ ደረገመ ,0
ጠፋ ያህዌ አደረ ድንክ ገባ ወሰደ ,1
ሂደት መለስ አሻራ አረፈ አንዳንድ ኢኮኖሚያዊ ቱሩፋቶች መለስ ቃኘ ,1
መሰረተ ልማት ፋፋ መጣ ቅበላ መረቀ አቅም አደገ ,0
አካባቢ ከአርሶ አደረ ውጥእ ደን አስተዳደር ማሃበራት ተቋቋመ ,0
ድርግ አለፈ አመት ድርብ አሃዝ ኢኮኖሚ እድገት ረገጠ ቻለ ,0
ማንኛውም ኢኮኖሚ ልማት እርምጃወች አካባቢ ደሃንነትን ነጋ አለባቸው ደነገገ ,1
ውል ሰጠ ድርጅት ወሰነ ገንዘብ ሻ ሻ ብር እንድያሲዝ ተደረገ ,1
ድርግ ቅቤ ለአዋይ ቀረ ሸጠ ዘይት ገዛ ቀረ ,0
እሰይ እመቤት ባለዘንቢሏ አሮጊት ልጅ ለቅሶ ቆመ ዋዛ ገባ ,0
ድርቅ ዋለ እርዳታ በአንደ ጥገኝነት ስንፍና ሰፈነ ጠባቂነትን ባሰ ,1
ግብዛ ሰርግ አበዳሪ ግልምጫ ተረብ አደነ ሁነኛ ሰው ኖረ ,1
ቀረበ ሃሳብ ትክክል በአል ሃሳብ ተቀበለ መላ ቤተሰብ ጠቀመ ቻለ ,0
ህፃን ማስቲሽ አፍ አፍንጫ ሳበ እሱ ክፉኛ ጠመደ ,0
መልካ አስተዳደር እጦት ሙስና ኪራይ ሰብሳቢነት ሃገር ሰላም ረጋ ነጋ ,1
መሪወች ሶስት አራት ቀና መድረክ ተገኘ እርስ እርስ ድርድር ,0
አጋር ገራ አውሮፓ ህብረት የፓሲፊክ አሜሪካ ሩሲያ ወኪል ተገኘ ,0
ህይወት ቅድሚያ ሰጠ ቀየረ ሙዚቃ ስእል ትኩር ,0
አውሮፕላን አረፈ ኬንያዊ ያዘ ተሰለፈ ዶላር ከፈለ ጉቦ ጠየቀ ,1
መስክ አገልግሎት ወጣ ልብ ተዘጋጀ መሰለ ኖረ ,1
ራስ ጠየቀ አምላክ ቃል ትምህርት ሰለሰለ ጥሞና አሰበ ,1
ቆመ ኮሚቴ ረዳ ተመለከተ አካል ጉዳይ እልባት ሰጠ እንድያደርግም ጠየቀ ,1
ማስተር ፕላን አስፈላጊነት ክልል ምክር ቤት ጨፌ ህዝብ መከረ ,0
በአል ፈጸመ ገር ባለቤት ጭንቀት ምጥ ስቃይ ግብእ ኖረ ላብ ጠመቀ ,0
እኔ ሰማይ ምድር ወደቀ ኮከብ አየሁ እሱ ጥልቅ ገባ ቁልፍ ሰጠ ,1
ወተት መገመገ በቃ ቁንጣን ያዘ እንደሚያጎላጅ ህፃን የተደበረ ወፍራም ደመና ,1
ራእይ እውን ፈጸመ መሰለ ስለነበር ጴጥሮስ የበኩሉን ድርሻ በረከተ ሃሳብ ቀረበ ,1
ዋና መልእክተኛ ባላምባራስ ከበደ አድነው ቁጣ መልእክት ለዘበ ለአቡነ ማቴወስ ቀረበ ,1
መሰረተ ሃሳብ ራቀ ጥናት ተከናወነ አላማ ግድብ ግንባታ ቆመ ,0
ቀጠለ ልማት ቀበኛ ገለጠ ዘርፍ ጀመረ ልማት አለጠ ቤት ስራ ,1
ህላዌ አመመ ጀመረ ትውውቅ በረከት ስመኦንም ይሄንኑ ,1
ምክትል ጠቀለለ ሚኒስትር ማእረግ የክላስተር አበረ ስራወችም እንድቀሩ ተደረገ ,1
ጫና በዛ ነፃነት ለም ትክክል መንግስት ፈራ ,0
እናንተ መረጠ ድምጽ ሰጠ እጭ መቶ መራ እድል ,1
ፃፈ ጽንሰ ሃሳብ ደመደመ ሰብአዊ የተፈረጀው በርትራንድ ረስል ,0
ቀሽም ደራሲ ጨረሰ የማንበብ ስሜት ረገበ ብል ሰጋ ,0
ስልከኛ ህብር ለወጠ ሰማ ወር ክፉ ይሁን በጎ ገመተ አቆቶ ,1
ገባ ምርት ተካ ኢንዱስትሪወች ዙሪያ ሲሚንቶ መረቀ ውጤት መዘገበ ,0
አባወራ ቤት አነሰ ሳምንት በቃ እንስሳ መኖ ውሃ ቀረበ ስራ ሰራ ,1
ይሁን መጽሃፍ ቅዱስ ጠቀሰ አምላክ እሴት ያለው አመለካከት ምንድን ,0
አፄ ቴወድሮስ ፈራ ጐንደሬ ቅማንቴ ይልቅ ደፋር ትግሬ ፈለገ ,1
እኛ ሸክ መሃመድ ሁሴን አሙድ ነጥብ ቢሊዮን ዶላር ኛ ደረጃ ተገኘ ,0
ግጥም ፈተናወች ብቃት ተሻገረ አንጸባራቂ ድል መዘገበ መጣ ,0
ህልም የመስለው ቀን ስሜት ነጸብራቅ ልብ አወቀ ነፈሰ ረጋ ,1
ተወዳዳሪወቹ ሰጠ ውድድር ራስ አቅም ገመገመ ,0
እጭ ተያያዘ መጣ አይን ተነፈሰ አካል በሽታ ስጋት ለቀቀ ገለጸ ,0
አምስት ምግባረ ሰናይ ተምሳሌት ጭንቅላት ያለው ጉትያ ጥር ዜግነት ምልክት ,0
የሮም ሰራዊት ኢየሩሳሌም ከበበ ከተማ ድል ድርግ መሰለ ,0
መጽሃፍ ቅዱስ ፃፈ ጀመረ ,0
ሳኡድ አረቢያ አበለ ውጊያ የሳኡድ አረቢያ ወታደር ከፈለ ,0
ያህዌ ዮናስ አክብሮት ጐደለ ተናገረ ቀጣ ይልቅ እውን ተቈጣ ይገባሃልን ,1
ኩራዝ ከሰወች ጤና አካባቢ ጥበቃ ያለው ተጽእኖ ቀነሰ ሰራ ስራ ,0
እርግጥ ክልል ቍጥር በዛ ተገኘ ነዋሪ ብሄር ጠራ ሰየመ ቻለ ,1
ነጋደ አንተ ገበሬ ወሰለተ ብርቱ ጥፋት እህል ወቃ ወር ስራ ተወ ,1
ከበበ ህዝብ እኔ ዘፈነ ሰለሞን ,0
እኮ ሁላችንም ተመለከተ አካል ተወገደ ቻለ ቀላል ,0
እንግዳ ቀረ አንተ ወለደ ያህዌ ተገለገለ ሰወች ኖረ ቻለ ,0
መርሃ ግብር በየሶስት አመቱ አንዱ ቀበሌ ቀበሌ ሽግግር ተደረገ ሂደት ,1
ኤርትራ ዋና ቻለ ጥንክር ሃይል እኛ ጦር ,0
ወለደ ያህዌ ተደሰተ በላይ ህይወት እውነተኛ ደስታ ,0
ጸበል ገባ ፈውስ ደህና ,1
አኳያ ዘርፍ ለሚሰማሩ ባለሃብት ማበረታቻና ድጋፍ ወሰነ ,0
እኔ አሽከር ጧት ጧት እንቁላል ወተት ያዘ ቤት መጣ ሚስት ጠየቀ ,1
ኮምፒውተሮች ዘመናዊ ዜና መቀበያወች ደበነ ስራ አንዳች ቅጽበታዊ ፍጥነት ይከውናሉ ,0
ተፈላላጊወችን ገነነ ዘመድ ቤት ጠበል መሰለ ጫካ ,1
ዛራ ቻንድራ ፍቅር ከንፈር መጠጠ ሃገር ጉዳይ ባይተዋር ሰው ነቃ ,1
በሽታ ከሰተ አከመ ህክምና ባለሙያወችና መሳ ስርጭት ፋፋ አለመ ,1
ጐዳ ሰራ ተበላሸ ሃብረተሰቡ ግጥም ,0
ያህልም ትምህርት አስፈላጊነት ተገነዘበ ልጅ ትምህርት ቤት ላከ ,0
ሰላም ልማት የድሞክራሲ ግንባታ መንግስት ናጠ ተናጠ ጥረት ተአምር እውን ቻለ ,1
ሰበረ መሰረት ድርግ ሁኔታወች በልዩ ሸፈነ ገጠመ ሰፋ ,0
ውጭ ባለሃብት ሳበ አገልግሎት ሰጠ ተሻለ ፈለገ ,0
ተጫወተ ይህንኑ ሃሳብ ደገመ ብቃት ተጫወተ ተስማማ ,0
በየፊናው ሳተ ቡድን ወር በድንገት ሃሳብ ነብስ አውጭኝ ሃሳብ ቀየረ ,0
ፍቅር ሳያሆን ከወንዳፍራ ርግዝ ተሰማ ትልቅ ፈጠረ ,0
ረገጠ ነፃነት አንዱ ለማ ጣልቃ ገብነት ሃሳብ ገለጸ ነፃነት ,0
ጌታ ፊታውራሪ ዋለ አደረ ሰበሰበ ተዘጋጀ አንነሳለን ,0
ነገደ ተኛ ግግ ነፈሰ ግራ ነፋስ ቀላቀለ ሰውነት ሸመቀቀ ,0
ከእዚህ ጎን ጐን ሃገር ስፖርት ዙሪያ አንኳር ጉዳይ ተነሳ ሃሳብ ሰነዘረ ,1
ገመች እርግጥ ጉዳይ አካል አበረ ሃላፊነት ማእከል ,0
ተነሳ ግለሰብ ህይወት ዙሪያ ተጠነጠነ ታሪክ ጥናት ምርምር ውጤት ,0
ይች በዛኛው ጥግ ፈጠረ ሳለ አማ ቀን ደንብ ተወራ ,0
ጨረሰ ወንድወሰን ኤችአይቪ ቫይረስ ደም እንዳለ አወቀ ብላቴና ደፈረ ረገጠ ,1
ሁከት ይልቅ ውይይት ሞት ይልቅ ህይወት ለማዳ አስቻለ እንቅስቃሴወችን ድርግ ,1
አብዮት ሽግግር አመለካከት ፎከረ ሃይል ኖረ ,1
መስመር አለፈ ትንሽ ጎጆ ቀለሰ ካሳ ጠየቀ ,1
ብላቴና ትእግስት ደበቀ ዝም እህት ጸሃይ ደረሰ ,1
ያስተዋልነበት በብዝሃ ህይወት ሃብት ከበለጸጉ አካባቢወች አንዱ ,0
ስራ ሃይማኖት ክፍት ተጠነቀቀ ወሰደ ,0
ቆመ ምርጫ ቈጠረ ጣት ዘለለ ቈጠረ ፈለገ ቻለ ,0
እኤአ ካርቦን ልቀት ጸዳ መካከለኛ ገባ አገር ገነባ ተቻለ ገለጸ ,1
አንዳንድ ምርጫ ሂደት እምነት ምርጫ ተሳተፈ ወሰነ ቻለ ,0
ፈውስ ዘለቀ ቻለ ቀድሞውኑም ጎዳ በቃ መሰረታዊ ቀረፈ ,1
አማራ ክልል ጎንደር ሃይማኖታዊ ስርአት ከበረ ሰቀለ በአል ደመቀ ,1
አዘነ ጌታየ ቀደመ ያዘ ልናስተናግድወት ቻለ ስራ ባልደረባ ምላሽ ,1
አስር ተከተለ ዙር ሽህ በላይ ቤት ለነዋሪወች ተላለፈ ,0
ፖለቲካዊ ወግ ጀመረ ፈጠረ ህዝባዊ ቀልድ ገራ ,1
ሁለት ደቡብ ሱዳን ጦር አበጋዝ መካከከል ተነሳ ግጭት ጋለ ጥረት ድርግ ,0
እሳት ተያያዘ አለፈ ሰው ህይወት ወሰደ አሰበ ሴራ ደነበረ ረዳ ተቻለ ,1
